,osmid,lanes,highway,junction,oneway,length,geometry,ref,name,maxspeed,service,bridge,tunnel,access,width
128,"[473627192, 1039699393, 1039699394]",,secondary,,False,329.732,"LINESTRING (4.5020751 50.4280627, 4.5018589 50.4279603, 4.501461 50.4277783, 4.5012797 50.4276897, 4.5010153 50.4275605, 4.500664 50.4274095, 4.5003133 50.4273076, 4.4999564 50.4272426, 4.4980172 50.4270009, 4.4978414 50.4269859)",N29,Chaussée de Fleurus,,,,,,
129,1039699394,,secondary,,False,36.848,"LINESTRING (4.5020751 50.4280627, 4.5022599 50.4281976, 4.5023798 50.4283294)",N29,Chaussée de Fleurus,,,,,,
130,473627192,,secondary,,False,26.968,"LINESTRING (4.4945378 50.4270368, 4.4949182 50.4270271)",N29,Chaussée de Fleurus,,,,,,
131,826456879,,secondary,,True,23.948,"LINESTRING (4.4945378 50.4270368, 4.4942033 50.427068)",N29,Chaussée de Fleurus,,,,,,
132,108328724,,secondary,,True,29.09,"LINESTRING (4.4910132 50.4264488, 4.4906275 50.426359)",N29,Chaussée de Fleurus,,,,,,
133,297298593,,secondary,,False,80.33500000000001,"LINESTRING (4.4910132 50.4264488, 4.491495 50.4265923, 4.4919268 50.4267209, 4.4920405 50.4267548)",N29,Chaussée de Fleurus,,,,,,
134,"[445477281, 67557394]",,residential,,False,150.214,"LINESTRING (4.4910132 50.4264488, 4.4909543 50.4265307, 4.4908079 50.4267233, 4.4906742 50.4268581, 4.4903696 50.4271633, 4.490221 50.4273148, 4.4901889 50.4273447, 4.4899854 50.4274784, 4.489824 50.4275488)",RAVeL 1 centre,Rue des Bouillons,,,,,,
135,845442144,,secondary,,True,11.775,"LINESTRING (4.4648689 50.4223244, 4.4647027 50.422324)",N29,Chaussée de Namur,,,,,,
136,347010565,,secondary,,False,2.994,"LINESTRING (4.4532705 50.418093, 4.4532998 50.4181124)",N29,Grand'Rue,,,,,,
137,103202455,,secondary,,True,23.979,"LINESTRING (4.4532705 50.418093, 4.4530486 50.4180119, 4.4529734 50.4179901)",N29,,,,,,,
138,347014362,,unclassified,,True,156.475,"LINESTRING (4.4777814 50.4737245, 4.4775292 50.4736636, 4.4771461 50.4735475, 4.4769257 50.4734497, 4.4767245 50.4733094, 4.4764915 50.4730394, 4.476309 50.4727666)",,,,,,,,
139,"[958832866, 958832867, 958832868]",,unclassified,,True,304.12,"LINESTRING (4.4777814 50.4737245, 4.4776861 50.4736471, 4.477193 50.4734988, 4.4771043 50.4734581, 4.4769552 50.4733565, 4.4769053 50.4733097, 4.4768556 50.4732168, 4.4768326 50.4731416, 4.4768003 50.4730341, 4.4767558 50.4728909, 4.4767188 50.4727712, 4.4766618 50.472596, 4.476608 50.472444, 4.4765847 50.4724097, 4.4765356 50.4723662, 4.4764714 50.4723215, 4.4764088 50.4722916, 4.4751965 50.4719488, 4.4750631 50.4719136)",,,,,yes,,,
140,238561488,,unclassified,,True,20.585,"LINESTRING (4.476309 50.4727666, 4.4762849 50.4726688, 4.4762886 50.4725827)",,,,,,,,
141,347014362,,unclassified,,True,381.643,"LINESTRING (4.476309 50.4727666, 4.4761111 50.4725623, 4.475907 50.4724358, 4.4757209 50.4723562, 4.4754568 50.4722858, 4.4751908 50.4722364, 4.4744499 50.4720528, 4.473836 50.4718359, 4.4729531 50.4714973, 4.4724841 50.4712742, 4.4719403 50.4709974, 4.4718265 50.4709534)",,,,,,,,
142,23135579,,service,,True,4.787,"LINESTRING (4.4553239 50.4580904, 4.455359 50.4580536)",,,,,,,,
143,971344305,,service,,False,56.83499999999999,"LINESTRING (4.4553239 50.4580904, 4.4552008 50.4582841, 4.4549793 50.458222, 4.4549674 50.4580741)",,,,,,,,
144,23135579,,service,,True,3.468,"LINESTRING (4.4554725 50.4576611, 4.4554452 50.4576352)",,,,,,,,
145,"[28392731, 60496820, 978084223, 463400663]",,primary,,True,493.718,"LINESTRING (4.4490831 50.4042528, 4.4491295 50.4042091, 4.4492163 50.4041275, 4.4498703 50.4035252, 4.4509714 50.4025057, 4.45157 50.4018738, 4.451763 50.4015844, 4.4521575 50.4009927, 4.4523997 50.4006085, 4.4524749 50.4004051)",N5,Avenue de Philippeville,50,,yes,,,
146,1019671586,,primary,roundabout,True,15.053,"LINESTRING (4.4647878 50.3834127, 4.464783 50.383397, 4.4647766 50.3833374, 4.4647879 50.3832782)",,,50,,,,,
147,1019671585,,primary,roundabout,True,42.221,"LINESTRING (4.4655513 50.3836035, 4.4654177 50.3836454, 4.4652706 50.38366, 4.4651234 50.3836459, 4.4649895 50.3836044)",,,50,,,,,
148,976735413,,primary,,True,34.942,"LINESTRING (4.4649895 50.3836044, 4.4647432 50.3836243, 4.4646801 50.3836391, 4.464617 50.3836643, 4.464538 50.3837063)",N5,Avenue de Philippeville,50,,,,,
149,1019671591,,primary,roundabout,True,26.215,"LINESTRING (4.4649895 50.3836044, 4.4648976 50.383552, 4.4648289 50.3834868, 4.4647878 50.3834127)",,,50,,,,,
150,"[422167992, 422167995]",,"['service', 'unclassified']",,True,80.491,"LINESTRING (4.464538 50.3837063, 4.4644068 50.3839257, 4.4641869 50.3842738, 4.4641963 50.3842934, 4.4642435 50.3843817)",,,,,,,,
151,978104846,,primary,,True,79.42099999999999,"LINESTRING (4.464538 50.3837063, 4.4643671 50.3838732, 4.4642287 50.3840603, 4.4640863 50.3842611, 4.4640322 50.3843417)",N5,Avenue de Philippeville,50,,,,,
152,49393401,,primary,,True,43.731,"LINESTRING (4.4485524 50.40479, 4.4481859 50.4051064)",N5,,50,,yes,,,
153,49393399,1,primary_link,,True,40.333,"LINESTRING (4.4485524 50.40479, 4.448444 50.4049474, 4.4484238 50.4050379, 4.4484204 50.4051373)",,,70,,yes,,,
154,150486099,,secondary,,True,12.364,"LINESTRING (4.4800596 50.4227177, 4.4799394 50.4227056, 4.4798872 50.4227004)",N29,Chaussée Impériale,50,,,,,
155,216482210,,secondary,,False,57.858,"LINESTRING (4.4800596 50.4227177, 4.4801278 50.4226653, 4.480196 50.4226129, 4.4802343 50.4225835, 4.480581 50.4223172)",N569,Chaussée de Châtelet,,,,,,
156,826612779,,secondary,,False,361.338,"LINESTRING (4.4800596 50.4227177, 4.4802681 50.4227645, 4.4804606 50.4228077, 4.4808889 50.4229038, 4.4824249 50.4232719, 4.4830266 50.4234323, 4.4831428 50.4234563, 4.4848193 50.4238838)",N29,Chaussée de Fleurus,,,,,,
157,1041394003,,secondary,,False,19.995,"LINESTRING (4.4800596 50.4227177, 4.4799617 50.4227818, 4.4798483 50.4228361)",N569,Chaussée de Lodelinsart,50,,,,,
158,32040899,,secondary,,False,10.151,"LINESTRING (4.485533 50.4182911, 4.4854392 50.4183601)",N569,Chaussée de Châtelet,,,,,,
159,69560473,,residential,,False,236.333,"LINESTRING (4.485533 50.4182911, 4.4857467 50.4183907, 4.4859078 50.4183987, 4.4861358 50.4183838, 4.4866651 50.4183304, 4.4869888 50.4182863, 4.4873232 50.4182251, 4.4877486 50.4181263, 4.488166 50.418012, 4.488669 50.4178579)",,Sentier de la Ferme,,,,,,
160,"[314699216, 612277947, 314699253]",,secondary,,False,425.545,"LINESTRING (4.485533 50.4182911, 4.4858567 50.4180427, 4.4868762 50.4172919, 4.4873108 50.4169649, 4.4877774 50.4166009, 4.4879629 50.416455, 4.4882466 50.4162296, 4.4885169 50.4159805, 4.4888348 50.415699, 4.4892035 50.4153697, 4.4892782 50.415303)",N569,"['Chaussée de Châtelet', 'Chaussée de Châtelet - Rue de Gilly']",,,,,,
161,264951447,,residential,,False,12.143,"LINESTRING (4.4133632 50.4050419, 4.4135329 50.4050268)",,Rue Chapelle Beaussart,50,,,,,
162,264951447,,residential,,False,144.325,"LINESTRING (4.4133632 50.4050419, 4.411347 50.4052245)",,Rue Chapelle Beaussart,50,,,,,
163,28511341,,residential,,False,107.125,"LINESTRING (4.4133632 50.4050419, 4.4134968 50.4059338, 4.4135004 50.4060012)",,Rue Thomas Bonehill,,,,,,
164,220006849,,residential,,True,21.149,"LINESTRING (4.4135995 50.4073231, 4.4136457 50.4073587, 4.413717 50.4074133, 4.4137551 50.4074821)",,Rue Thomas Bonehill,,,yes,,,
165,"[264951216, 28511341]",,residential,,False,126.31,"LINESTRING (4.4135995 50.4073231, 4.4135759 50.407061, 4.4135103 50.4061886)",,Rue Thomas Bonehill,,,yes,,,
166,61013074,,secondary,,False,16.345,"LINESTRING (4.413526 50.4074991, 4.4137551 50.4074821)",N579,Rue de Châtelet,,,yes,,,
167,"[127992770, 61013074]",,secondary,,False,133.91,"LINESTRING (4.413526 50.4074991, 4.4133913 50.4075129, 4.4133118 50.407521, 4.4129245 50.4075504, 4.4126574 50.4075388, 4.4125306 50.4075138, 4.412417 50.4074914, 4.4122135 50.4074255, 4.4120191 50.4073397, 4.4117743 50.4072308)",N579,Rue de Châtelet,50,,yes,,,
168,264951180,,residential,,True,21.329,"LINESTRING (4.413526 50.4074991, 4.4135099 50.4074236, 4.4135708 50.4073582, 4.4135995 50.4073231)",,Rue Thomas Bonehill,,,yes,,,
169,61013074,,secondary,,False,16.345,"LINESTRING (4.4137551 50.4074821, 4.413526 50.4074991)",N579,Rue de Châtelet,,,yes,,,
170,"[61013074, 64750966, 1006476271]",4,secondary,,False,219.951,"LINESTRING (4.4137551 50.4074821, 4.4139934 50.4075024, 4.41418 50.4075473, 4.4148021 50.4077333, 4.4150115 50.4077648, 4.4153409 50.407785, 4.4163849 50.4078459, 4.4167638 50.4078781)",N579,Rue de Châtelet,,,yes,,,
171,107324879,,residential,,False,5.397,"LINESTRING (4.4523263 50.4089808, 4.4523663 50.4090221)",,Boulevard Pierre Mayence,30,,,,,
172,297287093,,tertiary,roundabout,True,4.273,"LINESTRING (4.4355051 50.4060015, 4.4355244 50.4059867, 4.4355475 50.4059744)",,Rond-Point du Quai de la Gare du Sud,30,,,,,
173,60582563,,residential,,True,127.76,"LINESTRING (4.461668 50.4153281, 4.4615868 50.4152592, 4.4605057 50.4144499)",,Place Emile Vandervelde,,,,,,
174,62005079,,residential,,True,137.017,"LINESTRING (4.461668 50.4153281, 4.4617293 50.415385, 4.462084 50.4156847, 4.4630744 50.4161563)",,Rue de la Cure,,,,,,
175,86413556,,tertiary,,False,25.655,"LINESTRING (4.461668 50.4153281, 4.4617889 50.4152514, 4.4618717 50.4152129, 4.4619437 50.4151796)",,Rue du Résolu,50,,,,,
176,86413557,,tertiary,,False,133.189,"LINESTRING (4.461668 50.4153281, 4.4616125 50.4153664, 4.4614817 50.4154332, 4.4610656 50.4156455, 4.4604453 50.415942, 4.4601879 50.4160651)",,Rue du Commerce,,,,,,
177,86413557,,tertiary,,False,6.947,"LINESTRING (4.4601036 50.416097, 4.4601879 50.4160651)",,Rue du Commerce,,,,,,
178,297287024,,tertiary,,False,47.765,"LINESTRING (4.4601036 50.416097, 4.4600724 50.4165261)",,Grand Rue,,,,,,
179,60582485,,residential,,True,100.15,"LINESTRING (4.4601036 50.416097, 4.4599464 50.4161205, 4.4587275 50.4163027)",,Rue du Commerce,,,,,,
180,86413558,,tertiary,,False,78.501,"LINESTRING (4.4601036 50.416097, 4.4601933 50.4158397, 4.4601809 50.4157241, 4.4600223 50.4154136)",,Grand Rue,,,,,,
181,86413558,,tertiary,,False,44.327,"LINESTRING (4.4592284 50.4133311, 4.4593853 50.4129452)",,Grand Rue,,,,,,
182,86413558,,tertiary,,False,17.17,"LINESTRING (4.4592284 50.4133311, 4.4592102 50.4133658, 4.4591518 50.4134776)",,Grand Rue,,,,,,
183,201493629,,residential,,False,57.577,"LINESTRING (4.4592284 50.4133311, 4.4591517 50.4132826, 4.4591031 50.4132463, 4.4587143 50.4129307)",,Rue de la Paix,50,,,,,
184,971349556,,tertiary,,False,14.726,"LINESTRING (4.4687164 50.4108687, 4.4687942 50.4107459)",,Rue Grimard,50,,,,,
185,474351356,,tertiary,,False,227.291,"LINESTRING (4.4687164 50.4108687, 4.4684726 50.4110267, 4.4671609 50.4118768, 4.4665757 50.4122618, 4.4665569 50.4122741, 4.4664728 50.4123295)",,Rue du Résolu,50,,,,,
186,28511694,,residential,,False,69.513,"LINESTRING (4.4649258 50.4328974, 4.4647657 50.4330553, 4.4646996 50.4330978, 4.4646648 50.4331257, 4.4645984 50.4331794, 4.4645188 50.4332558, 4.4643441 50.4333994)",,Rue Chausteur,,,,,,
187,"[221803082, 66417997]",,residential,,False,125.905,"LINESTRING (4.4649258 50.4328974, 4.4649489 50.4328855, 4.4651177 50.4327984, 4.4653137 50.4326973, 4.4662182 50.4321218)",,Rue de la Discipline,,,,,,
188,320179094,,residential,,False,381.28,"LINESTRING (4.4649258 50.4328974, 4.4649016 50.4328622, 4.4647749 50.4326776, 4.4644128 50.4324519, 4.4626488 50.431728, 4.4618459 50.431407, 4.4615931 50.431256, 4.4614186 50.4310517, 4.4613059 50.4305847)",,Rue de la Station,,,,,,
189,204407737,,residential,,False,242.692,"LINESTRING (4.4627187 50.4373727, 4.4622018 50.4376068, 4.4617807 50.4377056, 4.461463 50.4377903, 4.4611946 50.4379032, 4.4609685 50.4380669, 4.4606849 50.4384192, 4.4601487 50.4387193)",,Rue François Deulin,,,,,,
190,"[881277713, 881543010]",,residential,,False,98.114,"LINESTRING (4.4627187 50.4373727, 4.4624262 50.4372315, 4.462245 50.4371444, 4.462152 50.437102, 4.4615954 50.4368566)",,"['Rue de la Liberté', 'Rue des Hamendes']",50,,,,,
191,881277713,,residential,,False,368.662,"LINESTRING (4.4627187 50.4373727, 4.4628433 50.4374329, 4.4633492 50.4376901, 4.4651699 50.438596, 4.4652655 50.4386209, 4.4654312 50.4386377, 4.4672479 50.4387111)",,Rue de la Liberté,50,,,,,
192,28511773,,residential,,False,24.327,"LINESTRING (4.4580549 50.4365222, 4.4577121 50.4365084)",,Rue des Hamendes,50,,,,,
193,28511773,,residential,,False,126.555,"LINESTRING (4.4580549 50.4365222, 4.4583627 50.4365355, 4.4588417 50.4365326, 4.4595609 50.4364925, 4.4598365 50.4365127)",,Rue des Hamendes,50,,,,,
194,252528842,,residential,,False,17.773,"LINESTRING (4.4566953 50.4364598, 4.4565897 50.4363148)",,Rue Charniat,,,,,,
195,28511773,,residential,,False,91.46600000000001,"LINESTRING (4.4566953 50.4364598, 4.4561103 50.4366853, 4.4555864 50.4368814)",,Rue des Hamendes,50,,,,,
196,28511773,,residential,,False,72.272,"LINESTRING (4.4566953 50.4364598, 4.4572636 50.4364997, 4.4577121 50.4365084)",,Rue des Hamendes,50,,,,,
197,8296218,,secondary,,False,32.529,"LINESTRING (4.4631026 50.392047, 4.4635606 50.392065)",N576,Route de Châtelet,,,,,,
198,8296218,,secondary,,False,102.847,"LINESTRING (4.4631026 50.392047, 4.4616593 50.3919531)",N576,Route de Châtelet,,,,,,
199,109367947,,residential,,False,100.256,"LINESTRING (4.4631026 50.392047, 4.4630956 50.3924749, 4.4624576 50.3927177)",,Rue de la Cimenterie,,,,,,
200,60127434,,tertiary,,False,62.203,"LINESTRING (4.4707371 50.4079047, 4.4708272 50.4078186, 4.4712241 50.4074393)",,Rue Grimard,50,,,,,
201,61235274,,residential,,False,176.725,"LINESTRING (4.4707371 50.4079047, 4.4708035 50.4079221, 4.47089 50.4079447, 4.472497 50.4083651, 4.4730441 50.4085082)",,Rue Trieu Kaisin,50,,,,,
202,62005074,,residential,,False,78.55199999999999,"LINESTRING (4.4707371 50.4079047, 4.4706792 50.4078888, 4.4706135 50.4078707, 4.4697195 50.4076246)",,Avenue de la Crèche,,,,,,
203,297287038,,tertiary,,False,35.212,"LINESTRING (4.4707371 50.4079047, 4.4706212 50.4080473, 4.4705086 50.4081859)",,Rue Grimard,50,,,,,
204,60124299,,secondary,,True,13.315,"LINESTRING (4.4765907 50.3923909, 4.4767214 50.3923049)",N572,Rue du Déversoir,,,,,,
205,105404461,,residential,,True,24.39,"LINESTRING (4.4765907 50.3923909, 4.4766813 50.3921793)",,,,,,,,
206,105395767,,secondary,,True,56.959,"LINESTRING (4.4780596 50.3921167, 4.4777415 50.3921284, 4.4775122 50.3921533, 4.4773923 50.3921958, 4.4773158 50.3922506)",,Rue du Déversoir,,,,,,
207,"[32150154, 105404460, 60124295]",,secondary,,False,374.205,"LINESTRING (4.4780596 50.3921167, 4.4782647 50.3921523, 4.4784409 50.3921934, 4.4786056 50.3922586, 4.4787537 50.3923496, 4.4788722 50.3924586, 4.4789964 50.3926067, 4.479201 50.3928162, 4.4792867 50.3929039, 4.4802013 50.3938928, 4.4802732 50.3940379, 4.4803189 50.394185, 4.4803203 50.3943107, 4.4802934 50.394484, 4.4801859 50.3949336)",N572,Rue du Déversoir,50,,yes,,,
208,297313299,,tertiary,roundabout,True,16.59,"LINESTRING (4.469212 50.4723908, 4.4691728 50.4722437)",,,50,,,,,
209,87340913,,tertiary_link,,True,17.67,"LINESTRING (4.469212 50.4723908, 4.4690913 50.4723649, 4.4689733 50.4723444)",,Rue Adrienne Bolland,50,,,,,
210,87340911,,unclassified,,True,218.912,"LINESTRING (4.4693462 50.4719572, 4.469322 50.4718391, 4.469263 50.4717333, 4.4691825 50.4716547, 4.4688225 50.4714312, 4.4684157 50.4711726, 4.4680905 50.4709712, 4.4678501 50.4707953, 4.4675145 50.4705582, 4.4674015 50.4704666)",,Avenue Georges Lemaître,,,,,,
211,297313310,,tertiary,roundabout,True,29.337,"LINESTRING (4.4693462 50.4719572, 4.4695032 50.4718746, 4.4696986 50.4718242)",,,50,,,,,
212,146171916,,tertiary,roundabout,True,40.573,"LINESTRING (4.4696986 50.4718242, 4.4700236 50.4718267, 4.4702486 50.4718935)",,,50,,,,,
213,28538018,,unclassified,,True,20.417,"LINESTRING (4.4702486 50.4718935, 4.4705113 50.4718176)",,Rue Adrienne Bolland,50,,,,,
214,28538013,,tertiary,roundabout,True,15.408,"LINESTRING (4.4702486 50.4718935, 4.4703315 50.4719457, 4.4704033 50.471991)",,,50,,,,,
215,28538013,,tertiary,roundabout,True,62.325,"LINESTRING (4.4704033 50.471991, 4.4705131 50.47214, 4.4705338 50.4722477, 4.4704661 50.4724343, 4.4703859 50.4725155)",,,50,,,,,
216,28538024,,tertiary,,True,155.565,"LINESTRING (4.4703859 50.4725155, 4.4704897 50.4726463, 4.4708908 50.472995, 4.4714587 50.4733006, 4.4717642 50.4734429, 4.4719117 50.4734923)",,Avenue Georges Lemaître,,,,,,
217,297313294,,tertiary,roundabout,True,22.964,"LINESTRING (4.4703859 50.4725155, 4.4702708 50.4725722, 4.4701293 50.4726419)",,,50,,,,,
218,297313325,,tertiary,roundabout,True,37.901,"LINESTRING (4.4701293 50.4726419, 4.4698566 50.4726791, 4.4696043 50.4726491)",,,50,,,,,
219,112878050,,service,,False,24.302,"LINESTRING (4.4696043 50.4726491, 4.469541 50.4727546, 4.4694819 50.4728533)",,,,driveway,,,,
220,297313325,,tertiary,roundabout,True,41.042,"LINESTRING (4.4696043 50.4726491, 4.4694152 50.4725774, 4.4693764 50.4725493, 4.4692807 50.47248, 4.469212 50.4723908)",,,50,,,,,
221,28538022,,tertiary,,False,94.06899999999999,"LINESTRING (4.464618 50.4732468, 4.4651989 50.4731785, 4.4658697 50.4730837, 4.4659182 50.4730729)",,Rue Adrienne Bolland,50,,,,,
222,1031967956,,tertiary,roundabout,True,16.498,"LINESTRING (4.464618 50.4732468, 4.4646185 50.473321, 4.4645848 50.473392)",,,50,,,,,
223,28538020,,unclassified,,True,126.255,"LINESTRING (4.4645848 50.473392, 4.4648163 50.4736034, 4.4650934 50.4737788, 4.4654565 50.4740166, 4.4657366 50.4742547)",,Rue Louis Blériot,,,,,,
224,1031975700,,tertiary,roundabout,True,13.588,"LINESTRING (4.4645848 50.473392, 4.4645335 50.4734436, 4.464464 50.4734858)",,,50,,,,,
225,1031967954,,tertiary,roundabout,True,48.63200000000001,"LINESTRING (4.464464 50.4734858, 4.4643631 50.4735203, 4.4642509 50.4735348, 4.4641368 50.4735281, 4.4640306 50.4735008, 4.4639413 50.4734551, 4.4638764 50.4733951)",,,50,,,,,
226,28538021,,unclassified,,True,97.94000000000001,"LINESTRING (4.4662991 50.4772681, 4.4661053 50.4770255, 4.4659 50.4766518, 4.4658514 50.4764413)",,Rue Louis Blériot,,,,,,
227,1031975701,,unclassified,roundabout,True,11.779,"LINESTRING (4.4662991 50.4772681, 4.4663627 50.477234, 4.4664384 50.4772119)",,,,,,,,
228,28538015,,unclassified,roundabout,True,33.767,"LINESTRING (4.4664384 50.4772119, 4.4665329 50.4772037, 4.4666269 50.4772144, 4.4667111 50.4772429, 4.4667775 50.4772866, 4.4668196 50.4773411)",,,,,,,,
229,28538029,,unclassified,,True,203.084,"LINESTRING (4.4668196 50.4773411, 4.4669809 50.4773958, 4.4672015 50.4773867, 4.4674923 50.477338, 4.4695588 50.4769263)",,Avenue Jean Mermoz,,,,,,
230,1031975702,,unclassified,roundabout,True,12.632,"LINESTRING (4.4668196 50.4773411, 4.4668332 50.4773972, 4.4668209 50.4774535)",,,,,,,,
231,1031967952,,unclassified,roundabout,True,9.388,"LINESTRING (4.4668209 50.4774535, 4.4667955 50.4774925, 4.4667575 50.4775271)",,,,,,,,
232,39667534,,unclassified,,False,185.578,"LINESTRING (4.4662858 50.4775194, 4.4653622 50.4777612, 4.4650978 50.4778305, 4.4647225 50.4779055, 4.4638214 50.4780857)",,,,,,,,
233,"[1031967952, 1031967953]",,unclassified,roundabout,True,30.281,"LINESTRING (4.4662858 50.4775194, 4.4662428 50.4774723, 4.4662219 50.4774195, 4.4662248 50.4773651, 4.4662512 50.4773133, 4.4662991 50.4772681)",,,,,,,,
234,28538016,,unclassified,,True,79.155,"LINESTRING (4.4654058 50.4690029, 4.4658722 50.4683559)",,,,,,,,
235,28538117,,unclassified,,True,66.71000000000001,"LINESTRING (4.4658722 50.4683559, 4.4658361 50.4682326, 4.4656032 50.468146, 4.4651939 50.4679916)",,Rue Santos-Dumont,,,,,,
236,146171918,,unclassified,,True,19.086,"LINESTRING (4.4658722 50.4683559, 4.4659705 50.4682984, 4.4660896 50.4682564)",,,,,,,,
237,146171932,,unclassified,,True,8.864,"LINESTRING (4.4660896 50.4682564, 4.4662108 50.4682765)",,,,,,,,
238,"[545684265, 146171932]",,unclassified,,True,16.621,"LINESTRING (4.4662927 50.4683197, 4.4663431 50.4683716, 4.4663324 50.4684598)",,,,,,,,
239,759860184,,cycleway,,False,23.463,"LINESTRING (4.4662927 50.4683197, 4.4664135 50.4683776, 4.4665625 50.4684422)",,,,,,,,
240,146171924,,unclassified,,True,80.752,"LINESTRING (4.4663324 50.4684598, 4.4659195 50.4690222, 4.465852 50.4691185)",,,,,,,,
241,146171910,,unclassified,,True,18.468,"LINESTRING (4.465852 50.4691185, 4.4656304 50.4692062)",,,,,,,,
242,28538017,,unclassified,,True,51.601,"LINESTRING (4.465852 50.4691185, 4.4662635 50.4693518, 4.4663979 50.4694261)",,Avenue Georges Lemaître,,,,,,
243,146171908,,unclassified,,True,10.767,"LINESTRING (4.4656304 50.4692062, 4.4654902 50.4691686)",,,,,,,,
244,87340906,,unclassified,,True,64.114,"LINESTRING (4.4654902 50.4691686, 4.4652182 50.4691076, 4.464891 50.4690325, 4.464632 50.4689847)",,Rue Auguste Piccard,,,,,,
245,146171922,,unclassified,,True,19.464,"LINESTRING (4.4654902 50.4691686, 4.4654419 50.4691014, 4.4654058 50.4690029)",,,,,,,,
246,326800582,,service,,False,22.128,"LINESTRING (4.4657366 50.4742547, 4.4659846 50.4741335)",,,,,,,,
247,28538020,,unclassified,,True,54.48,"LINESTRING (4.4657366 50.4742547, 4.4659392 50.4744989, 4.466031 50.474669, 4.4660447 50.4747018)",,Rue Louis Blériot,,,,,,
248,28538021,,unclassified,,True,117.007,"LINESTRING (4.4659624 50.4748548, 4.4659043 50.4746895, 4.4658045 50.4745261, 4.4656264 50.474296, 4.4653494 50.4740672, 4.4651693 50.4739524)",,Rue Louis Blériot,,,,,,
