,osmid,bridge,oneway,lanes,name,highway,maxspeed,length,geometry,ref,access,junction,tunnel,service,width,est_width
16275,623556246,,False,3,Rue d'Amercœur,primary,50,55.617,"LINESTRING (5.5908487 50.6356528, 5.5909399 50.635629, 5.591032 50.6356055, 5.5912066 50.6355756, 5.5916054 50.6355156)",N3,,,,,,
16276,53497715,,False,,Impasse du Chéra,living_street,,109.877,"LINESTRING (5.5896722 50.6305854, 5.5895716 50.630667, 5.5894489 50.6307346, 5.5893134 50.6307935, 5.5892137 50.6308301, 5.5889523 50.6308758, 5.5888721 50.6308792, 5.5882986 50.6307652)",,,,,,,
16277,473135152,,False,,,path,,14.012,"LINESTRING (5.5690751 50.6327235, 5.5689343 50.6326346)",,,,,,,
16278,484251519,,False,,,service,,46.862,"LINESTRING (5.6473761 50.655958, 5.6476307 50.6563473)",,,,,parking_aisle,,
16279,432960079,,False,,,service,,57.85299999999999,"LINESTRING (5.6473761 50.655958, 5.6475022 50.6559299, 5.6475746 50.6559452, 5.6477489 50.6562615, 5.6477685 50.6563121)",,,,,parking_aisle,,
16280,432960079,,False,,,service,,58.877,"LINESTRING (5.6473761 50.655958, 5.6472688 50.6559809, 5.6472286 50.6560251, 5.6474547 50.6564057)",,,,,parking_aisle,,
16281,44831513,,False,2,Boulevard Gustave Kleyer,tertiary,50,40.855,"LINESTRING (5.5643631 50.6197914, 5.5642972 50.6199044, 5.5642185 50.6200292, 5.5641582 50.620135)",,,,,,,
16282,44831513,,False,2,Boulevard Gustave Kleyer,tertiary,50,19.994,"LINESTRING (5.5643631 50.6197914, 5.5644222 50.6197001, 5.5644476 50.6196557, 5.5644632 50.6196233)",,,,,,,
16283,219814050,,False,2,Boulevard Gustave Kleyer,tertiary,30,33.626,"LINESTRING (5.5641499 50.6207278, 5.5642113 50.62079, 5.5643357 50.6209038, 5.5644062 50.6209683, 5.5644165 50.6209784)",,,,,,,
16284,"[44831513, 219814050]",,False,2,Boulevard Gustave Kleyer,tertiary,"['30', '50']",55.533,"LINESTRING (5.5641499 50.6207278, 5.5640836 50.6206661, 5.5640328 50.6206052, 5.5640041 50.6205443, 5.5639957 50.6204852, 5.5640002 50.6204419, 5.5640212 50.6203812, 5.5640904 50.6202616)",,,,,,,
16285,467019516,,True,,,residential,,121.874,"LINESTRING (5.5641499 50.6207278, 5.5642965 50.6206367, 5.5642574 50.6205901, 5.5642158 50.6205033, 5.5642533 50.6203825, 5.5645158 50.6199869, 5.5645466 50.61993, 5.5645625 50.6198851, 5.564495 50.6198254, 5.5643631 50.6197914)",,,,,,,
16286,25779741,,True,,Avenue Joseph Merlot,residential,,142.837,"LINESTRING (5.6037854 50.6347426, 5.6038948 50.6348134, 5.6040141 50.6349842, 5.6043647 50.6356352, 5.6045231 50.6359292)",,,,,,,
16287,30353715,,False,,Rue des Fusillés,residential,,129.897,"LINESTRING (5.6037854 50.6347426, 5.6035893 50.6347517, 5.6019485 50.6348279)",,,,,,,
16288,"[59988906, 35916260]",,True,,Rue des Fortifications,residential,"['30', '50']",141.162,"LINESTRING (5.6037854 50.6347426, 5.6036087 50.6345946, 5.6035043 50.634489, 5.6033981 50.6343524, 5.6033277 50.6342106, 5.603279 50.6340473, 5.6032776 50.6338451, 5.6033038 50.6337151, 5.6033797 50.6335638)",,,,,,,
16289,"[623556251, 31630557]",,False,"['3', '2']",Rue de Robermont,primary,50,123.376,"LINESTRING (5.6037854 50.6347426, 5.603762 50.6347728, 5.6035206 50.635122, 5.6031234 50.6357693)",N3,,,,,,
16290,"[623556252, 623556253]",,False,3,Rue de Herve,primary,50,198.174,"LINESTRING (5.6037854 50.6347426, 5.603986 50.6344406, 5.6040216 50.6343835, 5.6040434 50.6343458, 5.6048592 50.6330957)",N3,,,,,,
16291,62404967,,False,,,track,,20.981,"LINESTRING (5.5689343 50.6326346, 5.5691903 50.6325385)",,,,,,,
16292,473135152,,False,,,path,,14.012,"LINESTRING (5.5689343 50.6326346, 5.5690751 50.6327235)",,,,,,,
16293,62404967,,False,,,track,,74.499,"LINESTRING (5.5689343 50.6326346, 5.5688362 50.6326729, 5.5687277 50.632752, 5.5687121 50.6328931, 5.5689811 50.6331994)",,,,,,,
16294,473814653,,True,,,service,,21.225,"LINESTRING (5.5804642 50.646622, 5.5805367 50.6466936, 5.5804954 50.6467961)",,,,,,,
16295,35734691,,True,2,La Batte,secondary,,67.7,"LINESTRING (5.5811522 50.6459381, 5.5803488 50.6456047)",,,,,,,
16296,473814652,,True,,,service,,37.197,"LINESTRING (5.5811522 50.6459381, 5.581117 50.6459703, 5.5809229 50.6461595, 5.5808155 50.646145)",,,,,,,
16297,635310106,,True,,En Féronstrée,tertiary,,4.672,"LINESTRING (5.5804954 50.6467961, 5.5805581 50.6468097)",,,,,,,
16298,475429512,,False,,,cycleway,,8.719,"LINESTRING (5.5811896 50.6169872, 5.581313 50.616983)",,,,,,,
