,osmid,lanes,name,highway,maxspeed,oneway,length,ref,geometry,width,service,junction,access,bridge,tunnel
137,843033243,1,Riddersstraat,residential,30,True,100.614,,"LINESTRING (4.690301 50.8812931, 4.6904416 50.8813559, 4.690549 50.8814752, 4.6909438 50.8819317, 4.691044 50.8820554)",,,,,,
138,79305673,1,Brusselsestraat,tertiary,30,True,6.576,,"LINESTRING (4.6902833 50.8812354, 4.6902968 50.8812622, 4.690301 50.8812931)",,,roundabout,,,
139,79305673,1,Brusselsestraat,tertiary,30,True,21.971,,"LINESTRING (4.6900073 50.8812716, 4.6900612 50.881237, 4.6900965 50.8812267, 4.6901598 50.8812173, 4.6902243 50.8812154, 4.6902627 50.8812248, 4.6902833 50.8812354)",,,roundabout,,,
140,"[961129697, 3358675]",1,Goudsbloemstraat,residential,30,False,116.491,,"LINESTRING (4.6900073 50.8812716, 4.689839 50.8811717, 4.6897159 50.8810565, 4.6895811 50.8809219, 4.6894675 50.8807682, 4.6893101 50.8804325, 4.6892742 50.8803516)",,,,,,
141,86126169,,,service,,True,20.62,,"LINESTRING (4.6903734 50.8801758, 4.6905548 50.8800299)",,parking_aisle,,,,
142,3752560,1,Hertstraat,residential,30,False,79.56,,"LINESTRING (4.6903734 50.8801758, 4.6902688 50.880193, 4.6893609 50.8803361, 4.6892742 50.8803516)",,,,,,
143,61557498,1,Sint-Jacobsplein,residential,30,False,85.66,,"LINESTRING (4.6903734 50.8801758, 4.6903428 50.8800999, 4.6901021 50.8795264, 4.6900609 50.8794311)",,,,,,
144,61557498,1,Sint-Jacobsplein,residential,30,False,65.02799999999999,,"LINESTRING (4.6903734 50.8801758, 4.6912167 50.8800274, 4.6912667 50.8800199)",,,,,,
145,"[578662071, 521211966, 3358671]",1,Sint-Jacobsplein,tertiary,30,False,108.532,,"LINESTRING (4.6900609 50.8794311, 4.690275 50.8793857, 4.6905092 50.8793472, 4.690719 50.8793126, 4.6915532 50.8791751)",,,,,,
146,61557498,1,Sint-Jacobsplein,residential,30,False,85.66,,"LINESTRING (4.6900609 50.8794311, 4.6901021 50.8795264, 4.6903428 50.8800999, 4.6903734 50.8801758)",,,,,,
147,123929615,1,Sint-Hubertusstraat,tertiary,30,False,64.594,,"LINESTRING (4.6900609 50.8794311, 4.6899321 50.8794488, 4.6892809 50.87955, 4.6891627 50.8795497)",,,,,,
148,61557498,1,Sint-Jacobsplein,residential,30,False,85.699,,"LINESTRING (4.6915532 50.8791751, 4.691872 50.8799191)",,,,,,
149,3358673,1,Biezenstraat,tertiary,30,False,44.479,,"LINESTRING (4.6915532 50.8791751, 4.6916845 50.8791531, 4.692166 50.8790726)",,,,,,
150,"[3358671, 521211966, 578662071]",1,Sint-Jacobsplein,tertiary,30,False,108.532,,"LINESTRING (4.6915532 50.8791751, 4.690719 50.8793126, 4.6905092 50.8793472, 4.690275 50.8793857, 4.6900609 50.8794311)",,,,,,
151,61557498,1,Sint-Jacobsplein,residential,30,False,43.921,,"LINESTRING (4.691872 50.8799191, 4.6912667 50.8800199)",,,,,,
152,61557498,1,Sint-Jacobsplein,residential,30,False,85.699,,"LINESTRING (4.691872 50.8799191, 4.6915532 50.8791751)",,,,,,
153,86126157,1,Wagenweg,residential,30,False,62.163,,"LINESTRING (4.691872 50.8799191, 4.6919011 50.8799831, 4.692272 50.8804164)",,,,,,
154,123929615,1,Sint-Hubertusstraat,tertiary,30,False,64.594,,"LINESTRING (4.6891627 50.8795497, 4.6892809 50.87955, 4.6899321 50.8794488, 4.6900609 50.8794311)",,,,,,
155,123929657,,Tervuursestraat,tertiary,30,False,62.623,,"LINESTRING (4.6891627 50.8795497, 4.6891403 50.8794632, 4.6890974 50.8793265, 4.689001 50.8790993, 4.6889009 50.8790205)",,,,,,
156,189453003,1,Monseigneur Van Waeyenberghlaan,residential,30,False,65.721,,"LINESTRING (4.6891627 50.8795497, 4.6890403 50.8795608, 4.6882366 50.8796385)",,,,,,
157,961131597,1,Goudsbloemstraat,residential,30,False,38.982,,"LINESTRING (4.6891627 50.8795497, 4.6891511 50.879636, 4.6891902 50.8798988)",,,,,,
158,8127969,,Kapucijnenvoer,tertiary,30,False,96.084,,"LINESTRING (4.6906757 50.8757743, 4.6906777 50.8766384)",,,,,,
159,455505594,1,Bankstraat,living_street,20,True,137.226,,"LINESTRING (4.6906757 50.8757743, 4.6887567 50.8760125)",,,,,,
160,8127971,,Janseniusstraat,living_street,20,True,181.526,,"LINESTRING (4.6906757 50.8757743, 4.6914209 50.8756672, 4.6919171 50.8755988, 4.6922666 50.875531, 4.6931778 50.875363)",,,,,,
161,461159369,2,Kapucijnenvoer,tertiary,30,False,110.726,,"LINESTRING (4.6906757 50.8757743, 4.6907864 50.8755469, 4.691139 50.8748224)",,,,,,
162,124042384,1,Langestaart,track,,False,81.482,,"LINESTRING (4.6715277 50.8585273, 4.6725961 50.8588139)",,,,,,
163,"[85273354, 85273347]",1,Langestaart,track,,False,89.183,,"LINESTRING (4.6715277 50.8585273, 4.6713811 50.8586802, 4.6703977 50.8587367)",,,,,yes,
164,146512791,,,track,,False,86.065,,"LINESTRING (4.6715277 50.8585273, 4.671438 50.8584926, 4.6714014 50.8584659, 4.6713464 50.8583975, 4.6713131 50.858313, 4.6712934 50.8582012, 4.6712698 50.8581528, 4.6710461 50.8578376)",,,,no,,
165,124042384,1,Langestaart,track,,False,52.481,,"LINESTRING (4.6761757 50.859637, 4.6754479 50.8595288)",,,,,,
166,124042384,1,Langestaart,track,,False,332.966,,"LINESTRING (4.6761757 50.859637, 4.6764271 50.8596674, 4.6767116 50.8597562, 4.6775079 50.8601407, 4.6800422 50.8613406)",,,,,,
167,"[145690826, 146512794]",,,track,,False,14.709,,"LINESTRING (4.6761757 50.859637, 4.6761078 50.8597241, 4.6760764 50.8597532)",,,,,yes,
168,104622422,1,Langestaart,track,,False,6.732,,"LINESTRING (4.6811399 50.8618447, 4.6810646 50.8618072)",,,,,,
169,133801032,2,Celestijnenlaan,tertiary,50,False,17.184,,"LINESTRING (4.6811399 50.8618447, 4.6809874 50.8619656)",,,,,,
170,"[72856963, 92419461]",2,Celestijnenlaan,tertiary,50,False,26.423,,"LINESTRING (4.6811399 50.8618447, 4.6813561 50.8616785, 4.6813789 50.8616611)",,,,,yes,
171,79299308,2,Geldenaaksebaan,tertiary,30,False,29.86,,"LINESTRING (4.7111992 50.8650017, 4.7112365 50.8647342)",,,,,,
172,"[88965272, 79299307]",2,Geldenaaksebaan,tertiary,30,False,178.85,,"LINESTRING (4.7111992 50.8650017, 4.7111904 50.8650655, 4.7111155 50.8656035, 4.7110864 50.8659126, 4.711054 50.8661367, 4.7110088 50.8664278, 4.7109671 50.866515, 4.7108956 50.8665883)",,,,,,
173,301615045,2,Broekstraat,residential,30,False,155.322,,"LINESTRING (4.7111992 50.8650017, 4.711094 50.8649986, 4.7105187 50.8649813, 4.7096035 50.8649355, 4.7091125 50.8648934, 4.7089985 50.8648734)",,,,,,
174,3373100,1,Paul van Ostaijenlaan,residential,30,True,197.443,,"LINESTRING (4.7092768 50.8672906, 4.7080557 50.8673023, 4.7075702 50.867307, 4.707432 50.8673065, 4.7073782 50.8673063, 4.707317 50.8673061, 4.7071393 50.8672929, 4.7069877 50.8672765, 4.7069518 50.8672726, 4.7069373 50.8672697, 4.7066312 50.8672077, 4.7064897 50.8671811)",,,,,,
175,"[608715608, 8127896]",1,Geldenaaksebaan,"['cycleway', 'residential']",30,False,62.786,,"LINESTRING (4.7092768 50.8672906, 4.7092476 50.8673582, 4.7091233 50.8676455, 4.7090603 50.8678382)",,,,,,
176,79299307,2,Geldenaaksebaan,tertiary,30,False,10.875,,"LINESTRING (4.7094567 50.8673372, 4.7093694 50.867418)",,,,,,
177,3373100,1,Paul van Ostaijenlaan,residential,30,True,13.967,,"LINESTRING (4.7094567 50.8673372, 4.7093932 50.8673066, 4.7092768 50.8672906)",,,,,,
178,79299307,2,Geldenaaksebaan,tertiary,30,False,131.32,,"LINESTRING (4.7094567 50.8673372, 4.709598 50.8672628, 4.709955 50.867107, 4.7101782 50.8670121, 4.7103764 50.8669099, 4.7106032 50.866781, 4.7108488 50.8666231, 4.7108956 50.8665883)",,,,,,
179,3991778,1,Parkpoort,secondary_link,50,False,7.259,,"LINESTRING (4.7080279 50.8690645, 4.7079675 50.8691175)",,,,,,
180,199381117,2,Geldenaaksebaan,tertiary,50,True,12.459,,"LINESTRING (4.7080279 50.8690645, 4.7080868 50.8689588)",,,,,,
181,616174264,,,cycleway,,True,12.257,,"LINESTRING (4.7080279 50.8690645, 4.7081224 50.8689718)",,,,,,
182,3991775,2,Geldenaaksevest,secondary,50,True,27.806,R23,"LINESTRING (4.7080279 50.8690645, 4.7081455 50.8691043, 4.7083733 50.869187)",,,,,,
183,301636906,1,Paul van Ostaijenlaan,residential,30,False,49.813,,"LINESTRING (4.7064897 50.8671811, 4.7058224 50.8670284)",,,,,,
184,40017749,1,Zegelaan,residential,30,False,59.27100000000001,,"LINESTRING (4.7064897 50.8671811, 4.7064861 50.866992, 4.7064845 50.8669697, 4.7064828 50.8669452, 4.7064746 50.8668267, 4.7064729 50.8668029, 4.7064727 50.8667997, 4.7064707 50.8667715, 4.7064672 50.8667199, 4.7064507 50.8666491)",,,,,,
185,"[95571482, 95571483]",1,Leo Dartelaan,residential,30,True,144.63,,"LINESTRING (4.7064897 50.8671811, 4.7064729 50.8672641, 4.7064656 50.8672999, 4.7064529 50.8673623, 4.7064455 50.8673989, 4.7064405 50.8674236, 4.7064334 50.8674586, 4.706426 50.8674949, 4.706421 50.8675196, 4.7064143 50.8675528, 4.7064086 50.8675808, 4.7064041 50.8676028, 4.7063975 50.8676354, 4.7063909 50.8676678, 4.7063851 50.8676967, 4.7063785 50.867729, 4.7063707 50.8677677, 4.7063637 50.8678022, 4.706352 50.8678599, 4.7063354 50.8679415, 4.706285 50.8681855, 4.7061583 50.8684222, 4.7061895 50.8684549)",,,,,,
186,73579617,,,cycleway,,False,7.411,,"LINESTRING (4.6813789 50.8616611, 4.6812954 50.8616203)",,,,,,
187,3373676,1,Kasteelpark Arenberg,unclassified,30,True,132.18,,"LINESTRING (4.6813789 50.8616611, 4.6814493 50.8616987, 4.6827977 50.8624428)",,,,permissive,,
188,"[72856963, 92419461]",2,Celestijnenlaan,tertiary,50,False,26.423,,"LINESTRING (4.6813789 50.8616611, 4.6813561 50.8616785, 4.6811399 50.8618447)",,,,,yes,
189,320989025,2,Celestijnenlaan,tertiary,50,False,78.737,,"LINESTRING (4.6813789 50.8616611, 4.6814205 50.8616295, 4.6816336 50.8614678, 4.682093 50.861115)",,,,,,
190,85840988,1,Kasteelpark Arenberg,unclassified,30,True,38.701,,"LINESTRING (4.6827977 50.8624428, 4.6832192 50.8626672)",,,,permissive,,
191,"[3996963, 810761980, 965401517]",,,cycleway,,False,74.846,,"LINESTRING (4.6827977 50.8624428, 4.6827 50.8625081, 4.6825793 50.8625888, 4.682555 50.8625768, 4.682533 50.862592, 4.6821296 50.8624078, 4.6820187 50.8625028)",2,,,,yes,
192,3373674,1,,unclassified,30,False,8.753,,"LINESTRING (4.6873063 50.8625597, 4.6872113 50.8625087)",,,,permissive,,
193,229768922,,Kasteelpark Arenberg,unclassified,30,False,50.71599999999999,,"LINESTRING (4.6873063 50.8625597, 4.6873285 50.8627092, 4.6873274 50.8628978, 4.6873532 50.863014)",,,,permissive,,
194,816381758,,,path,,False,90.226,,"LINESTRING (4.6873063 50.8625597, 4.6874053 50.8626054, 4.6874588 50.8626401, 4.6874901 50.8626783, 4.6875209 50.862792, 4.6875748 50.8628232, 4.6876272 50.8628319, 4.6877267 50.8628557, 4.6878983 50.8628563, 4.6879969 50.862861, 4.6880401 50.8628718, 4.6880624 50.8628911, 4.6880739 50.8629243, 4.688057 50.8629914, 4.6880603 50.8630452)",,,,,,
195,50431589,,Kasteelpark Arenberg,track,,False,49.90499999999999,,"LINESTRING (4.6873532 50.863014, 4.6875707 50.8630389, 4.6876828 50.8630402, 4.6878549 50.8630473, 4.6880603 50.8630452)",,,,,,
196,229768922,,Kasteelpark Arenberg,unclassified,30,False,50.71600000000001,,"LINESTRING (4.6873532 50.863014, 4.6873274 50.8628978, 4.6873285 50.8627092, 4.6873063 50.8625597)",,,,permissive,,
197,257483984,1,Kasteelpark Arenberg,unclassified,30,True,142.666,,"LINESTRING (4.6873532 50.863014, 4.6874523 50.8630606, 4.688116 50.8634357, 4.6888477 50.8638827)",,,,permissive,,
198,3373672,1,Kasteelpark Arenberg,cycleway,30,False,47.671,,"LINESTRING (4.6871407 50.8634659, 4.6871095 50.8634874, 4.6869696 50.8635866, 4.6867657 50.8636834, 4.6866369 50.863751)",,,,permissive,,
199,"[229768920, 77864414]",1,Kasteelpark Arenberg,unclassified,30,True,54.447,,"LINESTRING (4.6871407 50.8634659, 4.6871762 50.8634463, 4.6872426 50.8633874, 4.6873207 50.8632996, 4.687358 50.8630767, 4.6873532 50.863014)",,,,permissive,,
200,3373671,1,Kasteelpark Arenberg,unclassified,30,False,31.562,,"LINESTRING (4.68688 50.8631222, 4.6868099 50.8629352, 4.6867899 50.8628444)",,,,permissive,,
201,77864401,1,Kasteelpark Arenberg,unclassified,30,True,42.426,,"LINESTRING (4.68688 50.8631222, 4.6869566 50.8632443, 4.6871407 50.8634659)",,,,permissive,,
202,3373671,1,Kasteelpark Arenberg,unclassified,30,False,31.562,,"LINESTRING (4.6867899 50.8628444, 4.6868099 50.8629352, 4.68688 50.8631222)",,,,permissive,,
203,182158054,1,,unclassified,30,True,39.49299999999999,,"LINESTRING (4.6867899 50.8628444, 4.686927 50.8627097, 4.6871287 50.8625619)",,,,permissive,,
204,77864410,1,Kasteelpark Arenberg,unclassified,30,False,2.6,,"LINESTRING (4.6866369 50.863751, 4.686607 50.8637372)",,,,permissive,,
205,86614478,1,Kasteelpark Arenberg,unclassified,30,False,13.65,,"LINESTRING (4.6866369 50.863751, 4.6867847 50.8638308)",,,,,,
206,3373672,1,Kasteelpark Arenberg,cycleway,30,False,47.671,,"LINESTRING (4.6866369 50.863751, 4.6867657 50.8636834, 4.6869696 50.8635866, 4.6871095 50.8634874, 4.6871407 50.8634659)",,,,permissive,,
207,3389261,1,,service,,False,5.234,,"LINESTRING (4.694768 50.8698238, 4.6948029 50.8698654)",,,,,,
208,"[23237288, 31474001, 90168773, 23237287]",2,Tervuursevest,secondary,50,True,67.193,R23,"LINESTRING (4.694768 50.8698238, 4.6944839 50.8699087, 4.6942613 50.8699786, 4.6940438 50.8700603, 4.6940139 50.8700727, 4.6939274 50.870111)",,,,,yes,
209,3389261,1,,service,,False,18.054,,"LINESTRING (4.6952994 50.8702994, 4.6951 50.8701968)",,,,,,
210,722950862,1,,service,,True,38.423,,"LINESTRING (4.6952994 50.8702994, 4.6954839 50.8703572, 4.6957898 50.8704531)",,,,permissive,,
211,3389259,1,,service,,True,18.412,,"LINESTRING (4.6964695 50.8707027, 4.6963998 50.8708203, 4.6963679 50.8708549)",,,,permissive,,
212,40403656,1,,service,,True,46.942,,"LINESTRING (4.6964695 50.8707027, 4.6965399 50.8707556, 4.6965996 50.8708258, 4.6966143 50.8708454, 4.6966777 50.8709297, 4.6965097 50.8709781, 4.6964434 50.8709798)",,,,permissive,,
213,40403663,1,,service,,True,26.429,,"LINESTRING (4.6959713 50.8709405, 4.6957132 50.8707674)",,,,permissive,,
214,722950841,,,service,,True,37.297,,"LINESTRING (4.6959713 50.8709405, 4.6959177 50.8709646, 4.6958681 50.870973, 4.6958278 50.8709798, 4.6956268 50.8709398, 4.6955908 50.8708402)",,,,,,
215,40403656,1,,service,,True,15.216,,"LINESTRING (4.6964434 50.8709798, 4.6963956 50.870977, 4.6962388 50.8709678, 4.6962275 50.8709671)",,,,permissive,,
216,722950836,,,service,,True,40.246,,"LINESTRING (4.6964434 50.8709798, 4.6964379 50.8710171, 4.6963521 50.871062, 4.6962274 50.8710547, 4.6961347 50.8710492, 4.6960459 50.8709817, 4.6960502 50.8709532)",,,,,,
217,8127966,1,Volmolenlaan,residential,30,False,73.532,,"LINESTRING (4.6935663 50.8716964, 4.6935436 50.8718954, 4.69358 50.8723566)",,,,,,
218,24471499,1,Volmolenlaan,residential,30,False,95.71199999999999,,"LINESTRING (4.6935663 50.8716964, 4.6932796 50.8716978, 4.6931224 50.8716861, 4.693067 50.8716719, 4.6930283 50.871662, 4.6930012 50.8716178, 4.6930256 50.8715754, 4.693366 50.8712106)",,,,,,
219,85802636,1,Volmolenlaan,residential,30,False,105.666,,"LINESTRING (4.6935663 50.8716964, 4.6936237 50.8715682, 4.6937272 50.871434, 4.6941325 50.8710033, 4.6942912 50.8708698)",,,,,,
220,24471499,1,Volmolenlaan,residential,30,False,95.712,,"LINESTRING (4.693366 50.8712106, 4.6930256 50.8715754, 4.6930012 50.8716178, 4.6930283 50.871662, 4.693067 50.8716719, 4.6931224 50.8716861, 4.6932796 50.8716978, 4.6935663 50.8716964)",,,,,,
221,"[15960800, 15960801, 3390190]",1,Zwartzustersstraat,residential,30,True,100.32,,"LINESTRING (4.6981152 50.8728726, 4.6980001 50.8728726, 4.6973525 50.8728874, 4.6973506 50.8728875, 4.6971914 50.8728932, 4.697093 50.8728969, 4.6966864 50.8729003)",,,,,yes,
222,3752565,1,Karmelietenberg,residential,30,True,118.557,,"LINESTRING (4.6981152 50.8728726, 4.6981841 50.8728637, 4.6986664 50.8728501, 4.6991259 50.8728382, 4.699802 50.8728219)",,,,,,
223,3677944,2,Tervuursevest,secondary,50,True,18.003,R23,"LINESTRING (4.6884897 50.8734369, 4.6882883 50.8735372)",,,,,,
224,8127969,,Kapucijnenvoer,tertiary,30,False,96.084,,"LINESTRING (4.6906777 50.8766384, 4.6906757 50.8757743)",,,,,,
225,"[3390193, 3390189, 843033246]",1,Grasmushof,"['cycleway', 'residential']",30,False,136.137,,"LINESTRING (4.6906777 50.8766384, 4.690376 50.876661, 4.6889742 50.8767661, 4.6888253 50.8767719, 4.6887497 50.876773)",,,,,,
226,8127969,,Kapucijnenvoer,tertiary,30,False,146.81,,"LINESTRING (4.6906777 50.8766384, 4.6907505 50.8771532, 4.6907765 50.8772956, 4.6908161 50.8773726, 4.6908878 50.8774468, 4.6913835 50.8778269)",,,,,,
227,"[24471495, 24471496, 24471497, 3390205, 694962923, 694962924, 85840893, 8127967]",1,Redingenstraat,"['residential', 'pedestrian']",30,False,127.436,,"LINESTRING (4.6961819 50.8747731, 4.6962784 50.874786, 4.6963751 50.874799, 4.6965135 50.8748114, 4.6965291 50.874814, 4.6967012 50.8749157, 4.6967272 50.8749379, 4.6967494 50.8749599, 4.6967991 50.8750035, 4.6968033 50.8750072, 4.6969988 50.8751419, 4.6970342 50.8751625, 4.6970712 50.8751718, 4.6977264 50.8752665)",,,,,yes,
228,"[696004315, 696004317]",1,Redingenhof,residential,30,True,17.579,,"LINESTRING (4.6961819 50.8747731, 4.6959928 50.8747792, 4.6959317 50.8747812)",,,,,,
229,27022062,,Léon Colinslaan,residential,30,True,73.741,,"LINESTRING (4.6946091 50.874827, 4.694545 50.8747722, 4.6945082 50.8747408, 4.6944087 50.8744524, 4.6943646 50.8743244, 4.6943378 50.8742774, 4.6942873 50.8742441, 4.6942687 50.8742319, 4.6942502 50.8742197)",,,,,,
230,461159369,2,Kapucijnenvoer,tertiary,30,False,51.426,,"LINESTRING (4.6914921 50.8740553, 4.6914908 50.8741527, 4.6913149 50.8745005)",,,,,,
231,461159369,2,Kapucijnenvoer,tertiary,30,False,66.44800000000001,,"LINESTRING (4.6914921 50.8740553, 4.6914719 50.8739491, 4.691379 50.873462)",,,,,,
232,"[366337442, 499158418, 499158419]",,Kapucijnenvoer,living_street,,False,27.201,,"LINESTRING (4.6914921 50.8740553, 4.691425 50.8740644, 4.6912439 50.874077, 4.6912387 50.8740773, 4.6911959 50.8740807, 4.6911109 50.8740962)",,,,,yes,
233,8127970,1,Adolphe Bastinstraat,residential,30,False,39.0,,"LINESTRING (4.6886317 50.873658, 4.689184 50.8736186)",,,,,,
234,86249619,,Heilige-Geeststraat,residential,30,True,27.473,,"LINESTRING (4.6886317 50.873658, 4.6886305 50.8736057, 4.6886192 50.8735641, 4.6885828 50.8735103, 4.6885641 50.8734938, 4.6884897 50.8734369)",,,,,,
235,8127970,1,Adolphe Bastinstraat,residential,30,False,39.0,,"LINESTRING (4.689184 50.8736186, 4.6886317 50.873658)",,,,,,
236,"[3390195, 133801030, 133801031]",1,Adolphe Bastinstraat,living_street,"['30', '20']",False,112.905,,"LINESTRING (4.6894106 50.8736024, 4.6908366 50.8735007, 4.6909671 50.8734901, 4.6910093 50.8734873)",,,,,,building_passage
237,3390201,1,Redingenhof,residential,30,True,40.618,,"LINESTRING (4.6945544 50.8751891, 4.6945598 50.874998, 4.6945859 50.8748791, 4.6946091 50.874827)",,,,,,
238,"[3450250, 695832819, 125472517]",1,Janseniusstraat,living_street,"['30', '20']",False,191.801,,"LINESTRING (4.6945544 50.8751891, 4.6946266 50.8752202, 4.6947797 50.8752566, 4.6948129 50.8752795, 4.6948455 50.8753177, 4.6951418 50.875579, 4.6952339 50.8756345, 4.6953611 50.8756936, 4.6959254 50.8759122, 4.6960678 50.8759627, 4.6962502 50.8760275, 4.6963193 50.876052, 4.6967076 50.8762029)",,,,,yes,
239,24471494,1,Schapenstraat,residential,30,True,271.887,,"LINESTRING (4.6977264 50.8752665, 4.6978173 50.8751207, 4.6979319 50.8749848, 4.6980314 50.8748517, 4.6980916 50.8747006, 4.6981224 50.8745893, 4.6981391 50.8744815, 4.6981667 50.8742939, 4.6981674 50.8741576, 4.698168 50.8740392, 4.6981594 50.8737711, 4.6981586 50.8737451, 4.698147 50.8733821, 4.6981152 50.8728726)",,,,,,
240,"[24471495, 24471496, 24471497, 3390205, 694962923, 694962924, 85840893, 8127967]",1,Redingenstraat,"['residential', 'pedestrian']",30,False,127.436,,"LINESTRING (4.6977264 50.8752665, 4.6970712 50.8751718, 4.6970342 50.8751625, 4.6969988 50.8751419, 4.6968033 50.8750072, 4.6967991 50.8750035, 4.6967494 50.8749599, 4.6967272 50.8749379, 4.6967012 50.8749157, 4.6965291 50.874814, 4.6965135 50.8748114, 4.6963751 50.874799, 4.6962784 50.874786, 4.6961819 50.8747731)",,,,,yes,
241,23237287,2,Tervuursevest,secondary,50,True,135.109,R23,"LINESTRING (4.6976718 50.8690311, 4.6967486 50.8692831, 4.6959047 50.8695135)",,,,,,
242,3677945,2,Tervuursevest,secondary,50,True,13.848,R23,"LINESTRING (4.683756 50.8770146, 4.6838461 50.8769038)",,,,,,
243,3681065,4,Tervuursepoort,primary,30,False,10.88,N3,"LINESTRING (4.683756 50.8770146, 4.6838914 50.8770623)",,,,,,
244,521257402,5,Tervuursesteenweg,primary,50,False,14.233,N3,"LINESTRING (4.683756 50.8770146, 4.6835795 50.8769515)",,,,,,
245,3424505,1,Groenveldstraat,residential,30,False,8.164,,"LINESTRING (4.68326 50.8768737, 4.6833238 50.8768123)",,,,,,
246,3681283,1,Herestraat,residential,,False,7.489,,"LINESTRING (4.68326 50.8768737, 4.6832165 50.8769352)",,,,,,
247,"[521257400, 521257402, 659297694]",5,Tervuursesteenweg,primary,50,False,24.029,N3,"LINESTRING (4.68326 50.8768737, 4.6833428 50.8768938, 4.6835519 50.8769448, 4.6835795 50.8769515)",,,,,,
248,813979467,3,Tervuursesteenweg,primary,50,False,9.432,N3,"LINESTRING (4.68326 50.8768737, 4.6832067 50.8768607, 4.6831345 50.8768433)",,,,,,
